ids,name,full_name,inviable
YLR060W,FRS1,phenylalanyl (F)-tRNA Synthetase,1
YLR061W,RPL22A,Ribosomal Protein of the Large subunit,0
YLR062C,BUD28,BUD site selection,0
YLR063W,BMT6,Base Methyltransferase of Twenty five S rRNA 6,0
YLR064W,PER33,"Pore and ER protein, 33 kDa",0
YLR065C,SND2,SRP-iNDependent targeting,0
YLR066W,SPC3,Signal Peptidase Complex,1
YLR067C,PET309,PETite colonies,0
YLR068W,FYV7,Function required for Yeast Viability,0
YLR069C,MEF1,Mitochondrial Elongation Factor,0
YLR070C,XYL2,,0
YLR071C,RGR1,Resistant to Glucose Repression,1
YLR072W,LAM6,Lipid transfer protein Anchored at Membrane contact site,0
YLR073C,RFU1,Regulator of Free Ubiquitin chains,0
YLR074C,BUD20,BUD site selection,0
YLR075W,RPL10,Ribosomal Protein of the Large subunit,1
YLR076C,,,1
YLR077W,FMP25,Found in Mitochondrial Proteome,0
YLR078C,BOS1,Bet One Suppressor,1
YLR079W,SIC1,Substrate/Subunit Inhibitor of Cyclin-dependent protein kinase,0
YLR080W,EMP46,,0
YLR081W,GAL2,GALactose metabolism,0
YLR082C,SRL2,Suppressor of Rad53 null Lethality,0
YLR083C,EMP70,,0
YLR084C,RAX2,,0
YLR085C,ARP6,Actin-Related Protein,0
YLR086W,SMC4,Structural Maintenance of Chromosomes,1
YLR087C,CSF1,Cold Sensitive for Fermentation,0
YLR088W,GAA1,GPI Anchor Attachment,1
YLR089C,ALT1,ALanine Transaminase,0
YLR090W,XDJ1,,0
YLR091W,GEP5,GEnetic interactors of Prohibitins,0
YLR092W,SUL2,SULfate,0
YLR093C,NYV1,New Yeast V-SNARE,0
YLR094C,GIS3,GIg1-2 Suppressor,0
YLR095C,IOC2,Iswi One Complex,0
YLR096W,KIN2,KINase,0
YLR097C,HRT3,High level expression Reduces Ty3 transposition,0
YLR098C,CHA4,Catabolism of Hydroxy Amino acids,0
YLR099C,ICT1,Increased Copper Tolerance,0
YLR099W-A,MIM2,,1
YLR100W,ERG27,ERGosterol biosynthesis,1
YLR101C,,,1
YLR102C,APC9,Anaphase Promoting Complex,0
YLR103C,CDC45,Cell Division Cycle,1
YLR104W,LCL2,Long Chronological Lifespan 2,0
YLR105C,SEN2,Splicing ENdonuclease,1
YLR106C,REA1,Ribosome Export/Assembly,1
YLR107W,REX3,Rna EXonuclease,0
YLR108C,,,0
YLR109W,AHP1,Alkyl HydroPeroxide reductase,0
YLR110C,CCW12,Covalently linked Cell Wall protein,0
YLR111W,,,0
YLR112W,,,0
YLR113W,HOG1,High Osmolarity Glycerol response,0
YLR114C,AVL9,Apl2 Vps1 Lethal,0
YLR115W,CFT2,Cleavage Factor Two,1
YLR116W,MSL5,Mud Synthetic-Lethal,1
YLR117C,CLF1,Crooked neck-Like Factor,1
YLR118C,TML25,"acyl-protein Thioesterase with Multiple Localizations, protein of 25 kDa",0
YLR119W,SRN2,"Suppressor of Rna mutations, Number 2",0
YLR120C,YPS1,YaPSin,0
YLR121C,YPS3,YaPSin,0
YLR122C,,,0
YLR123C,,,0
YLR124W,,,0
YLR125W,,,0
YLR126C,,,0
YLR127C,APC2,Anaphase Promoting Complex,1
YLR128W,DCN1,Defective in Cullin Neddylation,0
YLR129W,DIP2,DOM34 Interacting Protein,1
YLR130C,ZRT2,Zinc-Regulated Transporter,0
YLR131C,ACE2,Activator of CUP1 Expression,0
YLR132C,USB1,U Six Biogenesis,1
YLR133W,CKI1,Choline KInase,0
YLR134W,PDC5,Pyruvate DeCarboxylase,0
YLR135W,SLX4,Synthetic Lethal of unknown (X) function,0
YLR136C,TIS11,similar to the mammalian TPA Induced Sequence gene family,0
YLR137W,RKM5,Ribosomal lysine (K) Methyltransferase 5,0
YLR138W,NHA1,Na+/H+ Antiporter,0
YLR139C,SLS1,Synthetic Lethal with SSM4,0
YLR140W,,,1
YLR141W,RRN5,Regulation of RNA polymerase I,1
YLR142W,PUT1,Proline UTilization,0
YLR143W,DPH6,DiPHthamide biosynthesis,0
YLR144C,ACF2,Assembly Complementing Factor,0
YLR145W,RMP1,RNase MRP Protein,1
YLR146C,SPE4,SPErmidine auxotroph,0
YLR147C,SMD3,,1
YLR148W,PEP3,carboxyPEPtidase Y-deficient,0
YLR149C,GID11,Glucose Induced Degradation deficient,0
YLR150W,STM1,Suppressor of ToM1,0
YLR151C,PCD1,Peroxisomal Coenzyme A Diphosphatase,0
YLR152C,,,0
YLR153C,ACS2,Acetyl CoA Synthetase,1
YLR154C,RNH203,RNase H,0
YLR163C,MAS1,Mitochondrial ASsembly,1
YLR164W,SHH4,SDH4 Homolog,0
YLR165C,PUS5,PseudoUridine Synthase,0
YLR166C,SEC10,SECretory,1
YLR167W,RPS31,Ribosomal Protein of the Small subunit,1
YLR168C,UPS2,UnProceSsed,0
YLR169W,,,0
YLR170C,APS1,clathrin Associated Protein complex Small subunit,0
YLR171W,,,0
YLR172C,DPH5,DiPHthamide,0
YLR173W,TAG1,Termination of AutophaGy,0
YLR174W,IDP2,"Isocitrate Dehydrogenase, NADP-specific",0
YLR175W,CBF5,Centromere Binding Factor,1
YLR176C,RFX1,Regulatory Factor X,0
YLR177W,,,0
YLR178C,TFS1,cdc Twenty-Five Suppressor,0
YLR179C,,,0
YLR180W,SAM1,S-AdenosylMethionine requiring,0
YLR181C,VTA1,VpsTwenty Associated,0
YLR182W,SWI6,SWItching deficient,0
YLR183C,TOS4,Target Of Sbf,0
YLR184W,,,0
YLR185W,RPL37A,Ribosomal Protein of the Large subunit,0
YLR186W,EMG1,Essential for Mitotic Growth,1
YLR187W,SKG3,Suppressor of lethality of Kex2 Gas1 double null mutant,0
YLR188W,MDL1,MultiDrug resistance-Like,0
YLR189C,ATG26,AuTophaGy related,0
YLR190W,MMR1,Mitochondrial Myo2p Receptor-related,0
YLR191W,PEX13,PEroXin,0
YLR192C,HCR1,High-Copy suppressor of Rpg1,0
YLR193C,UPS1,UnProceSsed,0
YLR194C,NCW2,Novel Cell Wall protein,0
YLR195C,NMT1,N-Myristoyl Transferase,1
YLR196W,PWP1,Periodic tryptophan (W) Protein,1
YLR197W,NOP56,NucleOlar Protein of 56.8 kDa,1
YLR198C,,,1
YLR199C,PBA1,Proteasome Biogenesis-Associated,0
YLR200W,YKE2,Yeast ortholog of mouse KE2,0
YLR201C,COQ9,COenzyme Q,0
YLR202C,,,0
YLR203C,MSS51,Mitochondrial Splicing Suppressor,0
YLR204W,QRI5,Quasi-Renownless Information,0
YLR205C,HMX1,HeMe oXygenase,0
YLR206W,ENT2,Epsin N-Terminal homology,0
YLR207W,HRD3,HMG-coA Reductase Degradation,0
YLR208W,SEC13,SECretory,1
YLR209C,PNP1,purine nucleoside phosphorylase,0
YLR210W,CLB4,CycLin B,0
YLR211C,ATG38,AuTophaGy related,0
YLR212C,TUB4,TUBulin,1
YLR213C,CRR1,CRH-Related,0
YLR214W,FRE1,Ferric REductase,0
YLR215C,CDC123,Cell Division Cycle,1
YLR216C,CPR6,Cyclosporin-sensitive Proline Rotamase,0
YLR217W,,,0
YLR218C,COA4,Cytochrome Oxidase Assembly factor,0
YLR219W,MSC3,Meiotic Sister-Chromatid recombination,0
YLR220W,CCC1,Cross-Complements Ca(2+) phenotype of csg1,0
YLR221C,RSA3,RiboSome Assembly,0
YLR222C,UTP13,U Three Protein,1
YLR223C,IFH1,Interacts with Fork Head,1
YLR224W,UCC1,Ubiquitination of Citrate synthase in the glyoxylate Cycle,0
YLR225C,,,0
YLR226W,BUR2,Bypass UAS Requirement,0
YLR227C,ADY4,Accumulation of DYads,0
YLR228C,ECM22,ExtraCellular Mutant,0
YLR229C,CDC42,Cell Division Cycle,1
YLR230W,,,1
YLR231C,BNA5,Biosynthesis of Nicotinic Acid,0
YLR232W,,,0
YLR233C,EST1,Ever Shorter Telomeres,0
YLR234W,TOP3,TOPoisomerase,0
YLR235C,,,0
YLR236C,,,0
YLR237W,THI7,THIamine metabolism,0
YLR238W,FAR10,Factor ARrest,0
YLR239C,LIP2,LIPoyl ligase,0
YLR240W,VPS34,Vacuolar Protein Sorting,0
YLR241W,CSC1,Calcium permeable Stress-gated cation Channel,0
YLR242C,ARV1,ARE2 Required for Viability,0
YLR243W,GPN3,Gly-Pro-Asn (N) motif,1
YLR244C,MAP1,Methionine AminoPeptidase,0
YLR246W,ERF2,Effect on Ras Function,0
YLR247C,IRC20,Increased Recombination Centers,0
YLR248W,RCK2,Radiation sensitivity Complementing Kinase,0
YLR249W,YEF3,Yeast Elongation Factor,1
YLR250W,SSP120,Saccharomyces Secretory Protein,0
YLR251W,SYM1,Stress-inducible Yeast Mpv17,0
YLR252W,,,0
YLR253W,CQD2,CoQ Distribution,0
YLR254C,NDL1,NuDeL homolog,0
YLR255C,,,0
YLR257W,,,0
YLR258W,GSY2,Glycogen SYnthase,0
YLR259C,HSP60,Heat Shock Protein,1
YLR260W,LCB5,Long-Chain Base,0
YLR261C,VPS63,Vacuolar Protein Sorting,0
YLR262C,YPT6,Yeast Protein Two,0
YLR262C-A,TMA7,Translation Machinery Associated,0
YLR263W,RED1,REDuctional division,0
YLR264C-A,,,0
YLR264W,RPS28B,Ribosomal Protein of the Small subunit,0
YLR265C,NEJ1,Nonhomologous End-Joining defective,0
YLR266C,PDR8,Pleiotropic Drug Resistance,0
YLR267W,BOP2,Bypass Of Pam1,0
YLR268W,SEC22,SECretory,0
YLR269C,,,0
YLR270W,DCS1,DeCapping Scavenger,0
YLR271W,CMG1,Cytoplasmic and Mitochondrial G-patch protein 1,0
YLR272C,YCS4,Yeast Condensin Subunit,1
YLR273C,PIG1,Protein Interacting with Gsy2p,0
YLR274W,MCM5,MiniChromosome Maintenance,1
YLR275W,SMD2,,1
YLR276C,DBP9,Dead Box Protein,1
YLR277C,YSH1,Yeast Seventy-three Homolog,1
YLR278C,,,0
YLR279W,,,0
YLR280C,,,0
YLR281C,RSO55,mitochondrial protein Related to Spastic paraplegia with Optic atrophy and neuropathy SPG55,0
YLR282C,,,0
YLR283W,PUT7,Proline UTilization,0
YLR284C,ECI1,Enoyl-CoA Isomerase,0
YLR285C-A,,,0
YLR285W,NNT1,Nicotinamide N-methylTransferase,0
YLR286C,CTS1,ChiTinaSe,0
YLR287C,,,0
YLR287C-A,RPS30A,Ribosomal Protein of the Small subunit,0
YLR288C,MEC3,Mitosis Entry Checkpoint,0
YLR289W,GUF1,Gtpase of Unknown Function,0
YLR290C,COQ11,COenzyme Q,0
YLR291C,GCD7,General Control Derepressed,1
YLR292C,SEC72,SECretory,0
YLR293C,GSP1,Genetic Suppressor of Prp20-1,1
YLR294C,,,0
YLR295C,ATP14,ATP synthase,0
YLR296W,,,0
YLR297W,,,0
YLR298C,YHC1,Yeast Homolog of human U1C,1
YLR299W,ECM38,ExtraCellular Mutant,0
YLR300W,EXG1,"EXo-1,3-beta-Glucanase",0
YLR303W,MET17,METhionine requiring,0
YLR304C,ACO1,ACOnitase,0
YLR305C,STT4,STaurosporine and Temperature sensitive,1
YLR306W,UBC12,UBiquitin-Conjugating,0
YLR307C-A,DPA10,Delta-Psi dependent mitochondrial Assembly protein of 10 kDa,0
YLR307W,CDA1,Chitin DeAcetylase,0
YLR308W,CDA2,Chitin DeAcetylase,0
YLR309C,IMH1,shares with Integrins and Myosins significant Homology,0
YLR310C,CDC25,Cell Division Cycle,1
YLR311C,,,0
YLR312C,ATG39,AuTophaGy related,0
YLR312C-B,,,0
YLR312W-A,MRPL15,"Mitochondrial Ribosomal Protein, Large subunit",0
YLR313C,SPH1,SPa2 Homolog,0
YLR314C,CDC3,Cell Division Cycle,1
YLR315W,NKP2,Non-essential Kinetochore Protein,0
YLR316C,TAD3,tRNA-specific Adenosine Deaminase,1
YLR317W,,,1
YLR318W,EST2,Ever Shorter Telomeres,0
YLR319C,BUD6,BUD site selection,0
YLR320W,MMS22,Methyl MethaneSulfonate sensitivity,0
YLR321C,SFH1,Snf Five Homolog,1
YLR322W,VPS65,Vacuolar Protein Sorting,0
YLR323C,CWC24,Complexed With Cef1p,1
YLR324W,PEX30,PEroXisome related,0
YLR325C,RPL38,Ribosomal Protein of the Large subunit,0
YLR326W,,,0
YLR327C,TMA10,Translation Machinery Associated,0
YLR328W,NMA1,Nicotinamide Mononucleotide Adenylyltransferase,0
YLR329W,REC102,RECombination,0
YLR330W,CHS5,CHitin Synthase-related,0
YLR331C,JIP3,Jumonji domain Interacting Protein,0
YLR332W,MID2,Mating pheromone-Induced Death,0
YLR333C,RPS25B,Ribosomal Protein of the Small subunit,0
YLR334C,,,0
YLR335W,NUP2,NUclear Pore,0
YLR336C,SGD1,Suppressor of Glycerol Defect,1
YLR337C,VRP1,VeRProlin,0
YLR338W,OPI9,OverProducer of Inositol,0
YLR339C,,,1
YLR340W,RPP0,Ribosomal Protein P0,1
YLR341W,SPO77,SPOrulation,0
YLR342W,FKS1,FK506 Sensitivity,0
YLR342W-A,,,0
YLR343W,GAS2,Glycophospholipid-Anchored Surface protein,0
YLR344W,RPL26A,Ribosomal Protein of the Large subunit,0
YLR345W,,,0
YLR346C,CIS1,CItrinin Sensitive knockout,0
YLR347C,KAP95,KAryoPherin,1
YLR348C,DIC1,DIcarboxylate Carrier,0
YLR349W,,,0
YLR350W,ORM2,,0
YLR351C,NIT3,NITrilase superfamily,0
YLR352W,LUG1,Lets [URE3]/ure2 Grow,0
YLR353W,BUD8,BUD site selection,0
YLR354C,TAL1,TransALdolase,0
YLR355C,ILV5,IsoLeucine-plus-Valine requiring,1
YLR356W,ATG33,AuTophaGy related,0
YLR357W,RSC2,Remodel the Structure of Chromatin,0
YLR358C,,,0
YLR359W,ADE13,ADEnine requiring,1
YLR360W,VPS38,Vacuolar Protein Sorting,0
YLR361C,DCR2,Dose-dependent Cell cycle Regulator,0
YLR361C-A,,,0
YLR362W,STE11,STErile,0
YLR363C,NMD4,Nonsense-Mediated mRNA Decay,0
YLR363W-A,,,0
YLR364W,GRX8,GlutaRedoXin,0
YLR365W,,,0
YLR366W,,,0
YLR367W,RPS22B,Ribosomal Protein of the Small subunit,0
YLR368W,MDM30,Mitochondrial Distribution and Morphology,0
YLR369W,SSQ1,Stress-Seventy subfamily Q,0
YLR370C,ARC18,ARp2/3 Complex subunit,0
YLR371W,ROM2,RhO1 Multicopy suppressor,0
YLR372W,ELO3,fatty acid ELOngation,0
YLR373C,VID22,Vacuolar Import and Degradation,0
YLR374C,,,0
YLR375W,STP3,protein with similarity to Stp1p,0
YLR376C,PSY3,Platinum SensitivitY,0
YLR377C,FBP1,"Fructose-1,6-BisPhosphatase",0
YLR378C,SEC61,SECretory,1
YLR379W,,,1
YLR380W,CSR1,Chs5 Spa2 Rescue,0
YLR381W,CTF3,Chromosome Transmission Fidelity,0
YLR382C,NAM2,Nuclear Accommodation of Mitochondria,0
YLR384C,IKI3,Insensitive to KIller toxin,0
YLR385C,SWC7,SWr Complex,0
YLR386W,VAC14,VACuole morphology and inheritance mutant,0
YLR387C,REH1,REI1 Homolog,0
YLR388W,RPS29A,Ribosomal Protein of the Small subunit,0
YLR389C,STE23,STErile,0
YLR390W,ECM19,ExtraCellular Mutant,0
YLR390W-A,CCW14,Covalently linked Cell Wall protein,0
YLR392C,ART10,Arrestin-Related Trafficking adaptors,0
YLR393W,ATP10,ATP synthase,0
YLR394W,CST9,Chromosome STability,0
YLR395C,COX8,Cytochrome c OXidase,0
YLR396C,VPS33,Vacuolar Protein Sorting,0
YLR397C,AFG2,ATPase Family Gene,1
YLR398C,SKI2,SuperKIller,0
YLR399C,BDF1,BromoDomain Factor,0
YLR400W,,,0
YLR401C,DUS3,DihydroUridine Synthase,0
YLR402W,,,0
YLR403W,SFP1,Split Finger Protein,0
YLR404W,SEI1,SEIpin,0
YLR405W,DUS4,DihydroUridine Synthase,0
YLR406C,RPL31B,Ribosomal Protein of the Large subunit,0
YLR406C-A,,,0
YLR407W,,,0
YLR408C,BLS1,BLoS1-homolog,0
YLR409C,UTP21,U Three Protein,1
YLR410W,VIP1,,0
YLR412C-A,,,0
YLR412W,BER1,Benomyl REsistant 1,0
YLR413W,INA1,INdicator of Abscission,0
YLR414C,PUN1,Plasma membrane protein Upregulated during Nitrogen stress,0
YLR415C,,,0
YLR416C,,,0
YLR417W,VPS36,Vacuolar Protein Sorting,0
YLR418C,CDC73,Cell Division Cycle,0
YLR420W,URA4,URAcil requiring,0
YLR421C,RPN13,Regulatory Particle Non-ATPase,0
YLR422W,DCK1,DoCK1 homolog,0
YLR423C,ATG17,AuTophaGy related,0
YLR424W,SPP382,Suppressor of PrP38 #2,1
YLR425W,TUS1,TOR Unique function Suppressor,0
YLR426W,TDA5,Topoisomerase I Damage Affected,0
YLR427W,MAG2,,0
YLR428C,,,0
YLR429W,CRN1,CoRoNin,0
YLR430W,SEN1,Splicing ENdonuclease,1
YLR431C,ATG23,AuTophaGy related,0
YLR432W,IMD3,IMP Dehydrogenase,0
YLR433C,CNA1,CalciNeurin A,0
YLR434C,,,0
YLR435W,TSR2,Twenty S rRNA accumulation,0
YLR436C,ECM30,ExtraCellular Mutant,0
YLR437C,DIF1,Damage-regulated Import Facilitator,0
YLR438C-A,LSM3,Like SM,1
YLR438W,CAR2,Catabolism of ARginine,0
YLR439W,MRPL4,"Mitochondrial Ribosomal Protein, Large subunit",0
YLR440C,SEC39,SECretory,1
YLR441C,RPS1A,Ribosomal Protein of the Small subunit,0
YLR442C,SIR3,Silent Information Regulator,0
YLR443W,ECM7,ExtraCellular Mutant,0
YLR444C,,,0
YLR445W,GMC2,Grand Meiotic recombination Cluster,0
YLR446W,,,0
YLR447C,VMA6,Vacuolar Membrane Atpase,0
YLR448W,RPL6B,Ribosomal Protein of the Large subunit,0
YLR449W,FPR4,FKBP Proline Rotamase (isomerase),0
YLR450W,HMG2,3-Hydroxy-3-MethylGlutaryl-coenzyme a reductase,0
YLR451W,LEU3,LEUcine biosynthesis,0
YLR452C,SST2,SuperSensiTive,0
YLR453C,RIF2,Rap1p-Interacting Factor,0
YLR454W,FMP27,Found in Mitochondrial Proteome,0
YLR455W,PDP3,PWWP Domain-containing Protein,0
YLR456W,,,0
YLR457C,NBP1,Nap1 Binding Protein,1
YLR458W,,,1
YLR459W,GAB1,GPI and Actin Bar,1
YLR460C,,,0
YLR461W,PAU4,seriPAUperin family,0
YML001W,YPT7,Yeast Protein Two,0
YML002W,,,0
YML003W,,,0
YML004C,GLO1,GLyOxalase,0
YML005W,TRM12,TRna Methyltransferase,0
YML006C,GIS4,GIg1-2 Suppressor,0
YML007C-A,MIN4,mitochondrial MINi protein of 4 kDa,0
YML007W,YAP1,Yeast AP-1,0
YML008C,ERG6,ERGosterol biosynthesis,0
YML009C,MRPL39,"Mitochondrial Ribosomal Protein, Large subunit",0
YML009C-A,,,0
YML009W-B,,,0
YML010W,SPT5,SuPpressor of Ty's,1
YML011C,RAD33,RADiation sensitive,0
YML012C-A,,,0
YML012W,ERV25,ER Vesicle,0
YML013W,UBX2,UBiquitin regulatory X,0
YML014W,TRM9,TRna Methyltransferase,0
YML015C,TAF11,TATA binding protein-Associated Factor,1
YML016C,PPZ1,Protein Phosphatase Z,0
YML017W,PSP2,Polymerase SuPpressor,0
YML018C,,,0
YML019W,OST6,OligoSaccharylTransferase,0
YML020W,,,0
YML021C,UNG1,Uracil DNA N-Glycosylase,0
YML022W,APT1,Adenine PhosphoribosylTransferase,0
YML023C,NSE5,Non-SMC Element 5,1
YML024W,RPS17A,Ribosomal Protein of the Small subunit,0
YML025C,YML6,,1
YML026C,RPS18B,Ribosomal Protein of the Small subunit,0
YML027W,YOX1,Yeast homeobOX,0
YML028W,TSA1,Thiol-Specific Antioxidant,0
YML029W,USA1,U1-Snp1 Associating,0
YML030W,RCF1,Respiratory superComplex Factor,0
YML031W,NDC1,Nuclear Division Cycle,1
YML032C,RAD52,RADiation sensitive,0
YML034C-A,,,0
YML034W,SRC1,Spliced mRNA and Cell cycle regulated gene,0
YML035C,AMD1,AMP Deaminase,0
YML036W,CGI121,homolog of human CGI-121,0
YML037C,,,0
YML038C,YMD8,,0
YML041C,VPS71,Vacuolar Protein Sorting,0
YML042W,CAT2,Carnitine AcetylTransferase,0
YML043C,RRN11,Regulation of RNA polymerase I,1
YML046W,PRP39,Pre-mRNA Processing,1
YML047C,PRM6,Pheromone-Regulated Membrane protein,0
YML047W-A,,,0
YML048W,GSF2,Glucose Signaling Factor,0
YML049C,RSE1,RNA Splicing and ER-to-Golgi transport,1
YML050W,AIM32,Altered Inheritance rate of Mitochondria,0
YML051W,GAL80,GALactose metabolism,0
YML052W,SUR7,SUppressor of Rvs167 mutation,0
YML053C,,,0
YML054C,CYB2,CYtochrome B,0
YML054C-A,,,0
YML055W,SPC2,Signal Peptidase Complex,0
YML056C,IMD4,IMP Dehydrogenase,0
YML057C-A,,,0
YML057W,CMP2,CalModulin binding Protein,0
YML058W,SML1,Suppressor of Mec1 Lethality,0
YML058W-A,HUG1,,0
YML059C,NTE1,Neuropathy Target Esterase,0
YML060W,OGG1,8-OxoGuanine Glycosylase/lyase,0
YML061C,PIF1,Petite Integration Frequency,0
YML062C,MFT1,Mitochondrial Fusion Targeting,0
YML063W,RPS1B,Ribosomal Protein of the Small subunit,0
YML064C,TEM1,TErmination of M phase,1
YML065W,ORC1,Origin Recognition Complex,1
YML066C,SMA2,Spore Membrane Assembly,0
YML067C,ERV41,ER Vesicle,0
YML068W,ITT1,Inhibitor of Translation Termination,0
YML069W,POB3,POl1 Binding,1
YML070W,DAK1,DihydroxyAcetone Kinase,0
YML071C,COG8,Conserved Oligomeric Golgi complex,0
YML072C,TCB3,Three Calcium and lipid Binding domains (TriCalBins),0
YML074C,FPR3,Fk 506-sensitive Proline Rotamase,0
YML075C,HMG1,3-Hydroxy-3-MethylGlutaryl-coenzyme a reductase,0
YML076C,WAR1,Weak Acid Resistance,0
YML077W,BET5,Blocked Early in Transport,1
YML078W,CPR3,Cyclosporin A-sensitive Proline Rotamase,0
YML079W,,,0
YML080W,DUS1,DihydroUridine Synthase,0
YML081C-A,ATP18,ATP synthase,0
YML081W,TDA9,Topoisomerase I Damage Affected,0
YML082W,,,0
YML083C,,,0
YML084W,,,0
YML085C,TUB1,TUBulin,1
YML086C,ALO1,"D-Arabinono-1,4-Lactone Oxidase",0
YML087C,AIM33,Altered Inheritance rate of Mitochondria,0
YML088W,UFO1,UV-F-box-HO,0
YML089C,,,0
YML090W,,,0
YML091C,RPM2,RNase P Mitochondrial,1
YML092C,PRE8,PRoteinase yscE,1
YML093W,UTP14,U Three Protein,1
YML094C-A,,,0
YML094W,GIM5,Gene Involved in Microtubule biogenesis,0
YML095C,RAD10,RADiation sensitive,0
YML096W,,,0
YML097C,VPS9,Vacuolar Protein Sorting,0
YML098W,TAF13,TATA binding protein-Associated Factor,1
YML099C,ARG81,ARGinine requiring,0
YML099W-A,,,0
YML100W,TSL1,Trehalose Synthase Long chain,0
YML101C,CUE4,Coupling of Ubiquitin conjugation to ER degradation,0
YML101C-A,,,0
YML102W,CAC2,Chromatin Assembly Complex,0
YML103C,NUP188,NUclear Pore,0
YML104C,MDM1,Mitochondrial Distribution and Morphology,1
YML105C,SEC65,SECretory,1
YML106W,URA5,URAcil requiring,0
YML107C,PML39,Pre-mRNA Leakage,0
YML108W,,,0
YML109W,ZDS2,Zillion Different Screens,0
YML110C,COQ5,COenzyme Q,0
YML111W,BUL2,Binds Ubiquitin Ligase,0
YML112W,CTK3,Carboxy-Terminal domain Kinase,0
YML113W,DAT1,DATin,0
YML114C,TAF8,TATA binding protein-Associated Factor,1
YML115C,VAN1,VANadate resistance protein,0
YML116W,ATR1,AminoTriazole Resistance,0
YML116W-A,,,0
YML117W,NAB6,Nucleic Acid Binding protein,0
YML118W,NGL3,,0
YML119W,,,0
YML120C,NDI1,NADH Dehydrogenase Internal,0
YML121W,GTR1,GTp binding protein Resemblance,0
YML122C,,,0
YML123C,PHO84,PHOsphate metabolism,0
YML124C,TUB3,TUBulin,0
YML125C,PGA3,Processing of Gas1p and ALP,1
YML126C,ERG13,ERGosterol biosynthesis,1
YML127W,RSC9,Remodel the Structure of Chromatin,1
YML128C,MSC1,Meiotic Sister-Chromatid recombination,0
YML129C,COX14,Cytochrome c OXidase,0
YML130C,ERO1,ER Oxidation or Endoplasmic Reticulum Oxidoreductin,1
YML131W,,,0
YMR001C,CDC5,Cell Division Cycle,1
YMR001C-A,,,0
YMR002W,MIX17,Mitochondrial Intermembrane space CX(n)C motif protein,0
YMR003W,AIM34,Altered Inheritance rate of Mitochondria,0
YMR004W,MVP1,Multi-copy suppressor of vps1,0
YMR005W,TAF4,TATA binding protein-Associated Factor,1
YMR006C,PLB2,PhosphoLipase B,0
YMR007W,,,0
YMR008C,PLB1,PhosphoLipase B,0
YMR009W,ADI1,Acireductone DIoxygenase,0
YMR010W,ANY1,Antagonizes Neo1 Yeast phospholipid flippase,0
YMR011W,HXT2,HeXose Transporter,0
YMR012W,CLU1,CLUstered mitochondria,0
YMR013C,SEC59,SECretory,1
YMR013W-A,,,0
YMR014W,BUD22,BUD site selection,0
YMR015C,ERG5,ERGosterol biosynthesis,0
YMR016C,SOK2,Suppressor Of Kinase,0
YMR017W,SPO20,SPOrulation,0
YMR018W,PEX9,PEroXin,0
YMR019W,STB4,Sin Three Binding protein,0
YMR020W,FMS1,Fenpropimorph-resistance Multicopy Suppressor,0
YMR021C,MAC1,Metal binding ACtivator,0
YMR022W,UBC7,UBiquitin-Conjugating enzyme,0
YMR023C,MSS1,Mitochondrial Splicing System,0
YMR024W,MRPL3,"Mitochondrial Ribosomal Protein, Large subunit",0
YMR025W,CSI1,Cop9 Signalosome Interactor,0
YMR026C,PEX12,PEroXin,0
YMR027W,,,0
YMR028W,TAP42,Two A phosphatase Associated Protein,1
YMR029C,FAR8,Factor ARrest,0
YMR030W,RSF1,ReSpiration Factor,0
YMR031C,EIS1,EISosome,0
YMR031W-A,,,0
YMR032W,HOF1,Homolog Of cdc Fifteen,0
YMR033W,ARP9,Actin-Related Protein,1
YMR034C,RCH1,Regulator of Calcium Homeostasis,0
YMR035W,IMP2,Inner Membrane Protease,0
YMR036C,MIH1,Mitotic Inducer Homolog,0
YMR037C,MSN2,Multicopy suppressor of SNF1 mutation,0
YMR038C,CCS1,Copper Chaperone for SOD1,0
YMR039C,SUB1,SUppressor of TFIIB mutations,0
YMR040W,YET2,Yeast Endoplasmic reticulum Transmembrane protein,0
YMR041C,ARA2,ARAbinose,0
YMR042W,ARG80,ARGinine requiring,0
YMR043W,MCM1,MiniChromosome Maintenance,1
YMR044W,IOC4,Iswi One Complex,0
YMR047C,NUP116,NUclear Pore,1
YMR048W,CSM3,Chromosome Segregation in Meiosis,0
YMR049C,ERB1,Eukaryotic Ribosome Biogenesis,1
YMR052C-A,,,0
YMR052W,FAR3,Factor ARrest,0
YMR053C,STB2,Sin Three Binding protein,0
YMR054W,STV1,Similar To VPH1,0
YMR055C,BUB2,Budding Uninhibited by Benzimidazole,0
YMR056C,AAC1,ADP/ATP Carrier,0
YMR057C,,,0
YMR058W,FET3,FErrous Transport,0
YMR059W,SEN15,Splicing ENdonuclease,1
YMR060C,SAM37,Sorting and Assembly Machinery,0
YMR061W,RNA14,poly(A) mRNA metabolism,1
YMR062C,ARG7,ARGinine requiring,0
YMR063W,RIM9,Regulator of IME2,0
YMR064W,AEP1,ATPase ExPression,0
YMR065W,KAR5,KARyogamy,0
YMR066W,SOV1,Synthesis Of Var,0
YMR067C,UBX4,UBiquitin regulatory X,0
YMR068W,AVO2,Adheres VOraciously (to TOR2),0
YMR069W,NAT4,N-AcetylTransferase,0
YMR070W,MOT3,Modifier of Transcription,0
YMR071C,TVP18,Tlg2-Vesicle Protein,0
